"","glm","rf","xgbTree","nnet"
"AUC",0.721415497455772,0.708224542493455,0.736683716190087,0.714258027721451
"balAccuracy",0.659668051809191,0.65187426253986,0.673168466271915,0.648925772021201
"EMP",0.258105332344413,0.258099210644096,0.25810502823148,0.258102581687117
"acceptedLoans",0.554330750593138,0.554284444236733,0.554328450192735,0.554309943805726
"profit",337372.41,42689.2,118778.75,167067.66
"profitPerLoan",37.4858233333333,4.74324444444444,13.1976388888889,18.5630733333333
"profitPerEUR",0.0222088493769296,0.00304741100843425,0.00802659454053378,0.0106847056340595
"statParityDiff",0.287957619234782,0.153869210040407,0.218680280841847,0.353131571332566
"averageOddsDiff",0.18361567977084,0.101690123700577,0.136927394164429,0.250656908226201
"predParityDiff",0.0161362580009297,0.010243993662776,0.0113640484605707,0.0142430791396522
