"","V1"
"AUC",0.594399302535645
"balAccuracy",0.567837336912734
"EMP",0.173397962364458
"acceptedLoans",0.583805909871338
"profit",180370.6
"profitPerLoan",12.0247066666667
"profitPerEUR",0.0120247066666667
"statParityDiff",0.113217991354192
"averageOddsDiff",0.0814965338832049
"predParityDiff",0.126856728932234
