"","glm","rf","xgbTree","nnet"
"AUC",0.683504383584576,0.684968278526151,0.656778963114168,0.717378423517602
"balAccuracy",0.654209834241911,0.629373121754838,0.615058632300012,0.647459627010549
"EMP",0.258108459155519,0.258095644686231,0.258104551714698,0.258105946641802
"acceptedLoans",0.554294120497288,0.554257470274065,0.554264563456284,0.554335397320739
"profit",594009.15,320648.78,500424.23,448474.76
"profitPerLoan",66.0010166666667,35.6276422222222,55.6026922222222,49.8305288888889
"profitPerEUR",0.0325851383338499,0.0175896025387491,0.027451416800836,0.0246016615970312
"statParityDiff",0.687931510632422,0.677022921844794,0.687931510632422,0.687931510632422
"averageOddsDiff",0.524081860559555,0.543273745568988,0.572169440190861,0.532372822564953
"predParityDiff",NA,NA,NA,NA
