"","glm","rf","xgbTree","nnet"
"AUC",0.85401654089613,0.840545446726824,0.859801094253399,0.856491396970496
"balAccuracy",0.745190488681036,0.728054435062229,0.745037985476795,0.744861649483403
"EMP",0.248790003536879,0.248763194748449,0.248811219988521,0.248803401525337
"acceptedLoans",0.559323170379483,0.559184718942378,0.559680059724231,0.559448629625843
"profit",1965425.8,1764437.6,1973611.6,1966991
"profitPerLoan",43.6761288888889,39.2097244444445,43.8580355555556,43.7109111111111
"profitPerEUR",0.0436761288888889,0.0392097244444445,0.0438580355555556,0.0437109111111111
"statParityDiff",0.571059197096847,0.564958040371966,0.571104558856884,0.571104558856884
"averageOddsDiff",0.355009938798695,0.364202876502033,0.355191985018187,0.35534972812931
"predParityDiff",NA,NA,NA,NA
