"","V1"
"AUC",0.604863410120738
"balAccuracy",0.579179183431094
"EMP",0.173417697448753
"acceptedLoans",0.583991361234135
"profit",230988.8
"profitPerLoan",15.3992533333333
"profitPerEUR",0.0153992533333333
"statParityDiff",0.4361258017172
"averageOddsDiff",0.406145027762163
"predParityDiff",0.0830419654511858
