"","glm","rf","xgbTree","nnet"
"AUC",0.725875584380441,0.67616675831948,0.696423380197772,0.722177670854495
"balAccuracy",0.666708517951501,0.638518302511887,0.64909992736777,0.651916113824694
"EMP",0.258108873166198,0.258094405526763,0.258095875594177,0.258106680454752
"acceptedLoans",0.554357534419045,0.55424809690441,0.554259216930231,0.554340948099484
"profit",446145.88,22106.25,178246.81,280930.44
"profitPerLoan",49.5717644444445,2.45625,19.8052011111111,31.2144933333333
"profitPerEUR",0.0244739078798318,0.00121266686597785,0.00977795874258412,0.0154108017521099
"statParityDiff",0.340959495849486,0.194567054336997,0.227008642230146,0.371494778750802
"averageOddsDiff",0.235590017389353,0.1494806985364,0.132412611084368,0.250568957662306
"predParityDiff",0.0113289500332726,0.00813917066236169,0.018294746973784,0.0191394484071309
