"","V1"
"AUC",0.723768019678204
"balAccuracy",0.646515948039605
"EMP",0.258107683449104
"acceptedLoans",0.554348535046175
"profit",479106.51
"profitPerLoan",53.2340566666667
"profitPerEUR",0.0262820057653961
"statParityDiff",0.347459783798151
"averageOddsDiff",0.225138690441755
"predParityDiff",0.0223222039351259
