"","glm","rf","xgbTree","nnet"
"AUC",0.854865144149306,0.841535894653084,0.859464280750288,0.856865578029896
"balAccuracy",0.743651130318812,0.727269563555642,0.744673397095436,0.747342269785465
"EMP",0.248775570276412,0.248774185381002,0.248787642598901,0.248799754066391
"acceptedLoans",0.559266274661044,0.559267855345956,0.559345536843592,0.559425095130542
"profit",1958741.6,1525991.8,1963543.2,1977715.4
"profitPerLoan",43.5275911111111,33.9109288888889,43.6342933333333,43.9492311111111
"profitPerEUR",0.0435275911111111,0.0339109288888889,0.0436342933333333,0.0439492311111111
"statParityDiff",0.240283236835743,0.0265874746709404,0.153853381818907,0.282880671154656
"averageOddsDiff",0.12944709480004,0.00652307583210804,0.0754706983144948,0.159271152510871
"predParityDiff",0.0180119904681022,0.0152950856964122,0.0146271148752238,0.0155217386145712
