"","V1"
"AUC",0.788766507687375
"balAccuracy",0.717889909297001
"EMP",0.187980519219597
"acceptedLoans",0.597701385815929
"profit",36031112.1494
"profitPerLoan",5103.55696167139
"profitPerEUR",0.0865231452388782
"statParityDiff",0.0508915480930993
"averageOddsDiff",0.0785613757174026
"predParityDiff",0.0518197554645319
