"","V1"
"AUC",0.790315580771744
"balAccuracy",0.711670488851118
"EMP",0.188381423031263
"acceptedLoans",0.599347142702397
"profit",35313301.1588
"profitPerLoan",5001.8840168272
"profitPerEUR",0.0847994331220769
"statParityDiff",0.337465039166626
"averageOddsDiff",0.274276528896941
"predParityDiff",0.000352870838402741
