"","glm","rf","xgbTree","nnet"
"AUC",0.854696531672425,0.842939521323328,0.860033379698205,0.858603549499343
"balAccuracy",0.745211911544944,0.726843782665998,0.743720218761023,0.744883072347312
"EMP",0.248789094006729,0.24877969832325,0.248796675395214,0.248798673623137
"acceptedLoans",0.559332402833887,0.559309556875821,0.559433920516495,0.559380753004059
"profit",1966758.4,1724756.4,1961639.4,1966208.4
"profitPerLoan",43.7057422222222,38.32792,43.5919866666667,43.69352
"profitPerEUR",0.0437057422222222,0.03832792,0.0435919866666667,0.04369352
"statParityDiff",0.570764345656611,0.56332501701066,0.570945792696757,0.570809707416648
"averageOddsDiff",0.354694225483182,0.363643450823048,0.356211125916766,0.355034014813797
"predParityDiff",NA,NA,NA,NA
