"","V1"
"AUC",0.738405298724354
"balAccuracy",0.670972176188979
"EMP",0.243382897141513
"acceptedLoans",0.558942141713559
"profit",44843.4519051846
"profitPerLoan",0.48608680279646
"profitPerEUR",0.0371949485233051
"statParityDiff",0.144244303626803
"averageOddsDiff",0.079354475184078
"predParityDiff",0.0283959369980875
