"","glm","rf","xgbTree","nnet"
"AUC",0.68026283266998,0.664148412968997,0.689081120018082,0.680952688694879
"balAccuracy",0.68026283266998,0.664148412968997,0.689081120018082,0.680952688694879
"EMP",0.2433226334736,0.24331226377052,0.243327882946047,0.243322615067892
"acceptedLoans",0.558521575084528,0.558443135575604,0.558561283650695,0.558521435858291
"profit",42316.3053529202,41259.2716730183,43486.1630711587,42545.509286371
"profitPerLoan",0.458693448012229,0.447235585156398,0.471374282645291,0.461177935768324
"profitPerEUR",0.0350988323250903,0.0342220864092211,0.0360691590006877,0.0352889432140573
"statParityDiff",0.0709516322516187,0.074841946602227,0.00693880655320578,0.0590296650453047
"averageOddsDiff",0.0116349337767711,0.0271148630316289,0.0313023439464617,0.010797974713208
"predParityDiff",0.032220729305241,0.0289943426096693,0.0270269675704045,0.028152527309999
