"","glm","rf","xgbTree","nnet"
"AUC",0.606394641808596,0.598265193784288,0.615624612219387,0.604247337799353
"balAccuracy",0.577608930374291,0.575391691963563,0.582116151872919,0.57692557268178
"EMP",0.173415152016783,0.173409754743917,0.173477684742399,0.17340982063113
"acceptedLoans",0.583972106831943,0.583895110926249,0.5844089535774,0.583931778649997
"profit",224029.6,202835.2,247022.4,220814.4
"profitPerLoan",14.9353066666667,13.5223466666667,16.46816,14.72096
"profitPerEUR",0.0149353066666667,0.0135223466666667,0.01646816,0.01472096
"statParityDiff",0.658320174449207,0.654738199541067,0.658921723437852,0.65862094894353
"averageOddsDiff",0.622849503753074,0.620846440725537,0.620849632104484,0.623550329570869
"predParityDiff",NA,0.211165883297031,NA,NA
