"","V1"
"AUC",0.790522411616162
"balAccuracy",0.705626578282828
"EMP",0.155020326480396
"acceptedLoans",0.616395802002166
"profit",18854991.3142
"profitPerLoan",20122.7228540021
"profitPerEUR",0.0670344542968764
"statParityDiff",0.352939173080853
"averageOddsDiff",0.27680580220035
"predParityDiff",0.0721343873517787
