"","V1"
"AUC",0.577221377232727
"balAccuracy",0.5598968914458
"EMP",0.173343874614542
"acceptedLoans",0.583432943426189
"profit",139419.2
"profitPerLoan",9.29461333333334
"profitPerEUR",0.00929461333333334
"statParityDiff",0.308724993312807
"averageOddsDiff",0.289593173200969
"predParityDiff",0.0873398134576764
