"","V1"
"AUC",0.79377431002277
"balAccuracy",0.721481114992502
"EMP",0.188075629949031
"acceptedLoans",0.598343984550148
"profit",37075694.104
"profitPerLoan",5251.51474560907
"profitPerEUR",0.0890315473053204
"statParityDiff",0.229713473142802
"averageOddsDiff",0.17584094315944
"predParityDiff",0.017077922077922
