"","glm","rf","xgbTree","nnet"
"AUC",0.5,0.648445156225837,0.6693816496146,0.65974335055546
"balAccuracy",0.5,0.648445156225837,0.6693816496146,0.65974335055546
"EMP",0.185323385374054,0.185620668902384,0.185708229323044,0.185666335566003
"acceptedLoans",0.577602037513792,0.579850778272719,0.580513111258044,0.580196214457429
"profit",-87111829.9264,14599331.5032,21849347.2432,16897063.9506
"profitPerLoan",-12338.7861085552,2067.89398062323,3094.8083913881,2393.35183436261
"profitPerEUR",-0.209185591649074,0.0350580374761743,0.052467829387541,0.0405756867078199
"statParityDiff",0,0.25095203889132,0.21605474417239,0.233894866259875
"averageOddsDiff",0,0.232582978893934,0.218820847226722,0.227026380065386
"predParityDiff",NA,0.0484697723503694,0.0693318886886533,0.0614707868600969
