"","V1"
"AUC",0.738769318529676
"balAccuracy",0.672034209795726
"EMP",0.243382433881178
"acceptedLoans",0.558948420915765
"profit",45005.8086547221
"profitPerLoan",0.487846691251567
"profitPerEUR",0.037329613690345
"statParityDiff",0.255347852991914
"averageOddsDiff",0.179823398224786
"predParityDiff",0.0194560081757302
