"","V1"
"AUC",0.556795493621654
"balAccuracy",0.465145979981585
"EMP",0.258083239047983
"acceptedLoans",0.554163630347832
"profit",59011.41
"profitPerLoan",6.55682333333333
"profitPerEUR",0.00323714703405753
"statParityDiff",0.339286000416607
"averageOddsDiff",0.410734876710315
"predParityDiff",0.00280441330137071
