"","glm","rf","xgbTree","nnet"
"AUC",0.854303749125011,0.842177628355969,0.858456947673015,0.856438668589894
"balAccuracy",0.745745739375606,0.729242332278157,0.745407393708641,0.745443142892368
"EMP",0.248790877608106,0.248781884199356,0.248788412431045,0.2488121150677
"acceptedLoans",0.55928561230136,0.559333980516898,0.559351360082202,0.559446258743067
"profit",1966504.6,1459067.4,1967287.2,1969402.4
"profitPerLoan",43.7001022222222,32.42372,43.7174933333333,43.7644977777778
"profitPerEUR",0.0437001022222222,0.03242372,0.0437174933333333,0.0437644977777778
"statParityDiff",0.571444772057156,0.550102063960082,0.571807666137446,0.5718757087775
"averageOddsDiff",0.354901028997572,0.348198709844347,0.355568683197884,0.355605137860435
"predParityDiff",NA,NA,NA,NA
