"","V1"
"AUC",0.781128998316498
"balAccuracy",0.694623316498316
"EMP",0.154209270280133
"acceptedLoans",0.610260732408646
"profit",16739520.918
"profitPerLoan",17865.0169882604
"profitPerEUR",0.0595134005224488
"statParityDiff",0.29874213836478
"averageOddsDiff",0.224651157864931
"predParityDiff",0.132602054984726
