"","V1"
"AUC",0.791340488215488
"balAccuracy",0.711579335016835
"EMP",0.155868370825532
"acceptedLoans",0.619904865009385
"profit",19674140.012
"profitPerLoan",20996.9477182497
"profitPerEUR",0.0699467434106701
"statParityDiff",0.315010330813069
"averageOddsDiff",0.226639198518682
"predParityDiff",0.234477124183006
