"","glm","rf","xgbTree","nnet"
"AUC",0.853088617794548,0.846813035311502,0.857937755729805,0.857006917206466
"balAccuracy",0.746181826124419,0.733759178748889,0.745371644524914,0.747030166832894
"EMP",0.248769087676552,0.248779511752934,0.248791913261861,0.248808900034591
"acceptedLoans",0.559217238353475,0.559296089158183,0.559409843319509,0.559421939279306
"profit",1967329.6,1799931.4,1969148.6,1975304
"profitPerLoan",43.7184355555556,39.9984755555556,43.7588577777778,43.8956444444445
"profitPerEUR",0.0437184355555556,0.0399984755555556,0.0437588577777778,0.0438956444444445
"statParityDiff",0.196995157258255,0.0707940052689429,0.237508193779457,0.295966541963367
"averageOddsDiff",0.103150776500817,0.0315610874207204,0.131261365397535,0.171854212734883
"predParityDiff",0.0149628361099902,0.0107322685145058,0.0146417034209059,0.012495018013301
