"","V1"
"AUC",0.602175657848106
"balAccuracy",0.572598807738237
"EMP",0.173420831415583
"acceptedLoans",0.583942728821861
"profit",201523.2
"profitPerLoan",13.43488
"profitPerEUR",0.01343488
"statParityDiff",0.3148431284632
"averageOddsDiff",0.284378941068571
"predParityDiff",0.112025595029116
