"","V1"
"AUC",0.785861769180613
"balAccuracy",0.704031732232123
"EMP",0.166434283176307
"acceptedLoans",0.607815101686636
"profit",49751.8818
"profitPerLoan",165.839606
"profitPerEUR",0.0505950482795792
"statParityDiff",0.0301734015736002
"averageOddsDiff",0.131154969655763
"predParityDiff",0.210946630307752
