"","V1"
"AUC",0.859269629325049
"balAccuracy",0.74672275049917
"EMP",0.248803109224975
"acceptedLoans",0.559434362134793
"profit",1976107.8
"profitPerLoan",43.9135066666667
"profitPerEUR",0.0439135066666667
"statParityDiff",0.18804518230692
"averageOddsDiff",0.0976663779137747
"predParityDiff",0.014449814653685
