"","V1"
"AUC",0.836910687755124
"balAccuracy",0.734200485043107
"EMP",0.248790817927996
"acceptedLoans",0.559333275188402
"profit",1915315.2
"profitPerLoan",42.56256
"profitPerEUR",0.04256256
"statParityDiff",0.376130741565081
"averageOddsDiff",0.22794792048658
"predParityDiff",0.0197709972070812
