"","glm","rf","xgbTree","nnet"
"AUC",0.603490129747434,0.584281895436967,0.605038845035663,0.600959326764828
"balAccuracy",0.573087369559154,0.56011476843409,0.575986917567773,0.571487389774711
"EMP",0.173425071845175,0.173361176068919,0.173430938629409,0.17343072305192
"acceptedLoans",0.583974804688665,0.583563816757327,0.584055352117567,0.583981382758851
"profit",203659.6,101663.6,217049.2,195621.6
"profitPerLoan",13.5773066666667,6.77757333333334,14.4699466666667,13.04144
"profitPerEUR",0.0135773066666667,0.00677757333333334,0.0144699466666667,0.01304144
"statParityDiff",0.43538752499326,0.284266112223101,0.419036028355025,0.349774611423357
"averageOddsDiff",0.40308327496497,0.272068266393384,0.39365867850038,0.326482772385268
"predParityDiff",0.115014836795252,0.0628036266334139,0.0681031439048011,0.0800552067407068
