"","glm","rf","xgbTree","nnet"
"AUC",0.622378557021701,0.569625687508607,0.608784989699184,0.645542568156842
"balAccuracy",0.622378557021701,0.569625687508607,0.608784989699184,0.645542568156842
"EMP",0.258088288683854,0.258084650165078,0.258087354743014,0.258090555097922
"acceptedLoans",0.554201827290881,0.554174304455963,0.554194762685429,0.554218971118924
"profit",705638.64,278426.04,365878.16,472138.87
"profitPerLoan",78.4042933333333,30.9362266666667,40.6531288888889,52.4598744444445
"profitPerEUR",0.0387087180359254,0.0152734196588487,0.0200707185351176,0.0258997868833124
"statParityDiff",0.173359234574953,0.280256052812896,0.255982593008361,0.133226448296956
"averageOddsDiff",0.205119835038134,0.288214377518624,0.273036418929388,0.152112892951407
"predParityDiff",0.0232208694360089,0.025910666642467,0.026591918764544,0.0175766337225756
