"","glm","rf","xgbTree","nnet"
"AUC",0.712471472874217,0.684467713158794,0.712945487426464,0.710247504598391
"balAccuracy",0.647517678792739,0.632159607299944,0.659668051809191,0.648867720239011
"EMP",0.25810322534009,0.258095050776054,0.258102530372683,0.258102725722271
"acceptedLoans",0.55431481258767,0.554252977761376,0.554309555648135,0.554311033330339
"profit",557164.57,359765.56,430651.65,436104.32
"profitPerLoan",61.9071744444445,39.9739511111111,47.8501833333333,48.4560355555556
"profitPerEUR",0.0305639813598326,0.0197354039754354,0.0236239519020047,0.0239230651500731
"statParityDiff",0.688069594034797,0.683650925158796,0.688069594034797,0.688069594034797
"averageOddsDiff",0.532444733970102,0.546725493016134,0.517521002360386,0.530786541569022
"predParityDiff",NA,NA,NA,NA
