"","V1"
"AUC",0.784438131313131
"balAccuracy",0.70027882996633
"EMP",0.154557122332704
"acceptedLoans",0.612891988479537
"profit",16742141.918
"profitPerLoan",17867.8142134472
"profitPerEUR",0.0595227188669542
"statParityDiff",0.330268147038122
"averageOddsDiff",0.255244532289009
"predParityDiff",0.0946504294878764
