"","V1"
"AUC",0.807324494675071
"balAccuracy",0.754075201043251
"EMP",0.16809529078949
"acceptedLoans",0.624571348180712
"profit",52116.789
"profitPerLoan",173.72263
"profitPerEUR",0.0530000345762126
"statParityDiff",0.347261477350852
"averageOddsDiff",0.232702273929138
"predParityDiff",0.067379679144385
