"","glm","rf","xgbTree","nnet"
"AUC",0.856203789046696,0.843580757366853,0.861273241172097,0.858302547877201
"balAccuracy",0.745121400238825,0.726866416370394,0.747497182914948,0.7470039241185
"EMP",0.24879298283114,0.248762907691234,0.248797030254683,0.248818213268369
"acceptedLoans",0.559325649721517,0.559182547556485,0.559388379000961,0.559492387341167
"profit",1966758.4,1409804.2,1976657.8,1977694.2
"profitPerLoan",43.7057422222222,31.3289822222222,43.9257288888889,43.94876
"profitPerEUR",0.0437057422222222,0.0313289822222222,0.0439257288888889,0.04394876
"statParityDiff",0.349190093191,0.152346474120119,0.202421620112707,0.249596105867369
"averageOddsDiff",0.203085733619161,0.0943142055333062,0.104931194683266,0.131813312920424
"predParityDiff",0.0180576423323232,0.00555630876521984,0.0156926430078045,0.0195965405774376
