"","V1"
"AUC",0.781050084175084
"balAccuracy",0.706649831649832
"EMP",0.155109022704846
"acceptedLoans",0.614750653972109
"profit",19027218.0458
"profitPerLoan",20306.5293978655
"profitPerEUR",0.0676467656353306
"statParityDiff",0.155450355334559
"averageOddsDiff",0.0722473604826546
"predParityDiff",0.197931724674747
