"","V1"
"AUC",0.603195281150921
"balAccuracy",0.572426044888718
"EMP",0.173413966287388
"acceptedLoans",0.583926968289877
"profit",200719.4
"profitPerLoan",13.3812933333333
"profitPerEUR",0.0133812933333333
"statParityDiff",0.344681867979359
"averageOddsDiff",0.311461727367297
"predParityDiff",0.123217114678002
