"","V1"
"AUC",0.802977613562269
"balAccuracy",0.718050423820908
"EMP",0.167777706840166
"acceptedLoans",0.610743289965958
"profit",33510.0674
"profitPerLoan",111.700224666667
"profitPerEUR",0.0340779768847849
"statParityDiff",0.177450156596135
"averageOddsDiff",0.072290801037496
"predParityDiff",0.186480186480186
