"","glm","rf","xgbTree","nnet"
"AUC",0.852751839558635,0.844742176753729,0.8602081560977,0.857491402307599
"balAccuracy",0.745226237864763,0.729669445484195,0.746591670158838,0.74446372184356
"EMP",0.248761001846441,0.248806755416632,0.248798345972401,0.248801546180441
"acceptedLoans",0.55916813118135,0.559453942530922,0.559414443890074,0.559366312545944
"profit",1962253,1611424.8,1974500.2,1962464.4
"profitPerLoan",43.6056222222222,35.80944,43.8777822222222,43.61032
"profitPerEUR",0.0436056222222222,0.03580944,0.0438777822222222,0.04361032
"statParityDiff",0.252597957723837,0.107537529379217,0.264063267193229,0.304417537554303
"averageOddsDiff",0.144210362117847,0.0521696919510758,0.149518978445821,0.174004687860467
"predParityDiff",0.0124375808613176,0.0130747809829996,0.0136283506250868,0.0170284841384155
