"","V1"
"AUC",0.7787437513584
"balAccuracy",0.701749619647903
"EMP",0.16713647274025
"acceptedLoans",0.605892805095183
"profit",33576.1588
"profitPerLoan",111.920529333333
"profitPerEUR",0.0341451883640875
"statParityDiff",0.360782216790161
"averageOddsDiff",0.255321825186976
"predParityDiff",0.255940912010276
