"","V1"
"AUC",0.781849747474747
"balAccuracy",0.707552083333333
"EMP",0.154502727236932
"acceptedLoans",0.612480527845855
"profit",18713784.2968
"profitPerLoan",19972.0216614728
"profitPerEUR",0.0665324262027467
"statParityDiff",0.216867606657131
"averageOddsDiff",0.134706294821072
"predParityDiff",0.17573483427142
