"","V1"
"AUC",0.788307554713805
"balAccuracy",0.709951073232323
"EMP",0.155324843635409
"acceptedLoans",0.615414588858919
"profit",18219752.9006
"profitPerLoan",19444.7736399146
"profitPerEUR",0.0647760146246173
"statParityDiff",0.275253729309992
"averageOddsDiff",0.194195124180777
"predParityDiff",0.144649257552483
