"","glm","rf","xgbTree","nnet"
"AUC",0.855989356641576,0.843685148274941,0.860501108961388,0.859017703969156
"balAccuracy",0.745035575551552,0.723663316154785,0.743720218761023,0.744871155952736
"EMP",0.248788024284491,0.248780570174441,0.248795901575845,0.24879653504013
"acceptedLoans",0.559324311137686,0.55931615181675,0.559428067117338,0.559364576128067
"profit",1965954.6,1274685.2,1960835.6,1965679.6
"profitPerLoan",43.68788,28.3263377777778,43.5741244444445,43.6817688888889
"profitPerEUR",0.04368788,0.0283263377777778,0.0435741244444445,0.0436817688888889
"statParityDiff",0.346447949872763,0.16228767830038,0.222133797252872,0.279175712017626
"averageOddsDiff",0.201404826114031,0.1094643060568,0.13306540722751,0.159255794339778
"predParityDiff",0.0177828960544762,0.000203036921945232,0.00670311049468952,0.0146770317933893
