"","glm","rf","xgbTree","nnet"
"AUC",0.670302328281478,0.629695781660497,0.651867512332629,0.663976034064246
"balAccuracy",0.670302328281478,0.629695781660497,0.651867512332629,0.663976034064246
"EMP",0.258094101567535,0.258089414693781,0.258091630002153,0.258093038788645
"acceptedLoans",0.554245797666679,0.554210344763847,0.554227102013263,0.554237758492019
"profit",394601.45,78221.18,200806.28,255525.17
"profitPerLoan",43.8446055555556,8.69124222222222,22.3118088888889,28.3916855555556
"profitPerEUR",0.0216463716678232,0.00429092375249939,0.0110154875764217,0.0140171628875254
"statParityDiff",0.0750014373869531,0.0966433008813775,0.0971961057652884,0.0831610825361726
"averageOddsDiff",0.0115205834126671,0.0454695617137409,0.0269815599619979,0.0416857794046489
"predParityDiff",0.0155228146233926,0.0157102964642647,0.0175110198057322,0.0109925039205758
