"","V1"
"AUC",0.603728024191222
"balAccuracy",0.576151986711727
"EMP",0.173421856307411
"acceptedLoans",0.583950481407549
"profit",216795.4
"profitPerLoan",14.4530266666667
"profitPerEUR",0.0144530266666667
"statParityDiff",0.351100777624075
"averageOddsDiff",0.317764255254388
"predParityDiff",0.116468405697115
