"","V1"
"AUC",0.735414622078419
"balAccuracy",0.668863039574238
"EMP",0.243365113819121
"acceptedLoans",0.558842909014341
"profit",44263.9506522154
"profitPerLoan",0.479805218767917
"profitPerEUR",0.0367142870586401
"statParityDiff",0.351423756235675
"averageOddsDiff",0.269412709814428
"predParityDiff",0.00471524385875832
