"","glm","rf","xgbTree","nnet"
"AUC",0.606092214681751,0.595024393077775,0.608552645596986,0.601958898059576
"balAccuracy",0.575821848423819,0.568839994903726,0.577609978468911,0.575739313851842
"EMP",0.173424193747092,0.173387930917808,0.173461355345924,0.173412955336166
"acceptedLoans",0.584004331827729,0.583766198367686,0.584213094513799,0.583919321155064
"profit",216520.4,160234.4,224537.2,213580.2
"profitPerLoan",14.4346933333333,10.6822933333333,14.9691466666667,14.23868
"profitPerEUR",0.0144346933333333,0.0106822933333333,0.0149691466666667,0.01423868
"statParityDiff",0.456469456469456,0.375375188995261,0.429296708866601,0.424128771799023
"averageOddsDiff",0.425031919732403,0.35386101525237,0.400200631407948,0.39224278782085
"predParityDiff",0.0995799477772913,0.0722291885326064,0.0835869431832127,0.105808185615595
