"","V1"
"AUC",0.738648022649305
"balAccuracy",0.670489207011573
"EMP",0.243371592541536
"acceptedLoans",0.558880154116935
"profit",44448.9132235743
"profitPerLoan",0.481810146157069
"profitPerEUR",0.0368677023964017
"statParityDiff",0.459758074831555
"averageOddsDiff",0.347754305826877
"predParityDiff",0.00187718955525162
