"","glm","rf","xgbTree","nnet"
"AUC",0.679962872145134,0.665143623717888,0.688671689539781,0.680843446665331
"balAccuracy",0.679962872145134,0.665143623717888,0.68867168953978,0.680843446665331
"EMP",0.243322769669849,0.243313889958046,0.243327092754722,0.243327476509476
"acceptedLoans",0.558522605313342,0.558455436540244,0.558555306409201,0.558558209243948
"profit",42061.0090587336,40836.9521005653,43726.5056292446,41125.0492553246
"profitPerLoan",0.455926128501026,0.442657793706129,0.473979509064589,0.445780662684811
"profitPerEUR",0.034887079390893,0.0338717977028345,0.0362685087094226,0.034110756979735
"statParityDiff",0.0715037595544538,0.0121480797751528,0.0885767968941759,0.0634812609977772
"averageOddsDiff",0.00758534662983176,0.0248016789938259,0.04499482260697,0.016622163757797
"predParityDiff",0.0342456837511909,0.0288338051549277,0.0223836842884988,0.0279552017239391
