"","V1"
"AUC",0.789084915983745
"balAccuracy",0.716397012573982
"EMP",0.188177052227733
"acceptedLoans",0.598188298041635
"profit",36764300.8818
"profitPerLoan",5207.40805691218
"profitPerEUR",0.0882837846251373
"statParityDiff",0.14274196194376
"averageOddsDiff",0.0983425255987396
"predParityDiff",0.0295960445365305
