"","glm","rf","xgbTree","nnet"
"AUC",0.741349982225101,0.719923065392952,0.755272076250677,0.744193299733551
"balAccuracy",0.673259071292382,0.658537765250405,0.682315953818818,0.674348325978039
"EMP",0.243389807836372,0.243373176794579,0.24339933614538,0.243389848923765
"acceptedLoans",0.558992437824564,0.55891165039341,0.559090014962959,0.559004510496611
"profit",45151.7247569088,43020.1156804755,46687.2287982271,45382.9305896805
"profitPerLoan",0.4894283690345,0.466322497457839,0.506072677588257,0.491934556655326
"profitPerEUR",0.0374506423283952,0.0356826006968682,0.0387242506557586,0.0376424136725463
"statParityDiff",0.398474668381369,0.37404949129339,0.449330242720293,0.398144505173493
"averageOddsDiff",0.297111621618929,0.283570805241842,0.329111555380538,0.298473329070789
"predParityDiff",0.00936168647485947,0.0160048125622321,0.00681069964056147,0.00602284320762547
