"","glm","rf","xgbTree","nnet"
"AUC",0.808628559008911,0.809796783307977,0.824114322973267,0.793849163225386
"balAccuracy",0.741251901760487,0.727287546185612,0.729623994783743,0.755216257335362
"EMP",0.16726549967243,0.170210956464981,0.171624846428843,0.166840247960474
"acceptedLoans",0.611685808213035,0.617081521923712,0.62657653304722,0.607269006357598
"profit",42290.9712,36327.3562,34586.435,52462.2758
"profitPerLoan",140.969904,121.091187333333,115.288116666667,174.874252666667
"profitPerEUR",0.0430076944276366,0.0369430114864212,0.0351725861481591,0.0533513764891924
"statParityDiff",0.637078909174242,0.732793522267207,0.736842105263158,0.587197311129784
"averageOddsDiff",0.522877792047543,0.618764322228098,0.621452494271109,0.460430485255974
"predParityDiff",0.125,NA,NA,0.0568400770712909
