"","glm","rf","xgbTree","nnet"
"AUC",0.810638991523582,0.818626385568355,0.811236687676592,0.80487937404912
"balAccuracy",0.741251901760487,0.728428602477722,0.757552705933493,0.747065855248859
"EMP",0.16775736548968,0.168632652242865,0.169121537120721,0.166643692353994
"acceptedLoans",0.611789493769638,0.6147934889778,0.616683092491582,0.609399134800759
"profit",41812.0014,28987.79,45451.5338,52263.921
"profitPerLoan",139.373338,96.6259666666667,151.505112666667,174.21307
"profitPerEUR",0.0460420198936933,0.0315138795575762,0.048246143410935,0.0575513347802675
"statParityDiff",0.224581773737682,0.21648460774578,0.178748758689176,0.243449698265984
"averageOddsDiff",0.107153685376848,0.107285890559291,0.0550459570396112,0.127153685376848
"predParityDiff",0.171461449942463,0.163752913752914,0.16025641025641,0.136829415310428
