"","glm","rf","xgbTree","nnet"
"AUC",0.792490762877635,0.779151271462726,0.762823299282765,0.798739404477288
"balAccuracy",0.726146489893502,0.697076722451641,0.711041078026516,0.730819387089763
"EMP",0.167080639522104,0.16916426764466,0.168976445845437,0.166633034802831
"acceptedLoans",0.610895866077441,0.617006318845136,0.610768573919092,0.607510051256913
"profit",39349.5586,40846.9486,33009.9054,50097.199
"profitPerLoan",131.165195333333,136.156495333333,110.033018,166.990663333333
"profitPerEUR",0.0400164324467247,0.0415391993572892,0.0335693384248501,0.0509462177182751
"statParityDiff",0.286609120769995,0.0547704529829654,0.142387900084027,0.225956764189138
"averageOddsDiff",0.190825463977236,0.0554006446576515,0.0283781571856664,0.119263050540153
"predParityDiff",0.0719512195121951,0.273172723560637,0.258569128134346,0.144305148039477
