"","V1"
"AUC",0.58382208135421
"balAccuracy",0.559033077198204
"EMP",0.173356912306757
"acceptedLoans",0.583531564396041
"profit",135654
"profitPerLoan",9.0436
"profitPerEUR",0.00904360000000001
"statParityDiff",0.162183628133449
"averageOddsDiff",0.147154263925936
"predParityDiff",0.0860613520293132
