"","glm","rf","xgbTree","nnet"
"AUC",0.855915021223918,0.841939821635281,0.860951592564417,0.858040559613952
"balAccuracy",0.744568559469498,0.724245076027028,0.746779922546805,0.745981657341876
"EMP",0.248795248920167,0.248771087965901,0.248813449964042,0.248805654013898
"acceptedLoans",0.559338735125149,0.559232369135237,0.559528694961489,0.559409441860721
"profit",1962739.4,1363692.6,1977144.2,1970756.2
"profitPerLoan",43.6164311111111,30.30428,43.9365377777778,43.7945822222222
"profitPerEUR",0.0436164311111111,0.03030428,0.0439365377777778,0.0437945822222222
"statParityDiff",0.312132526126629,0.148470286800974,0.215857922979719,0.304621665474467
"averageOddsDiff",0.173525420750461,0.0984049149219999,0.127017057927315,0.172852106959131
"predParityDiff",0.0223293977802274,0.00211997157712551,0.0069882262710742,0.0173534360463198
