"","glm","rf","xgbTree","nnet"
"AUC",0.660865538572034,0.613874645951631,0.61994848241841,0.648003693713397
"balAccuracy",0.660865538572034,0.613874645951631,0.61994848241841,0.648003693713397
"EMP",0.258092289817116,0.258087590662152,0.258087957688145,0.25809078651557
"acceptedLoans",0.554232093049289,0.554196547247745,0.55419932354119,0.554220721630639
"profit",462754.27,329648.24,402793.66,237063.22
"profitPerLoan",51.4171411111111,36.6275822222222,44.7548511111111,26.3403577777778
"profitPerEUR",0.0253849825419856,0.0180832795284553,0.0220957659172383,0.0130044088000461
"statParityDiff",0.0682612707631724,0.185871098908246,0.118125873624939,0.0674492649533013
"averageOddsDiff",0.117912813324339,0.201934739749246,0.196521844543112,0.0879949232850744
"predParityDiff",0.0196046615061526,0.0210310170986511,0.0295502072534657,0.014154020582592
