"","V1"
"AUC",0.737157404250591
"balAccuracy",0.669243020384311
"EMP",0.243376825570264
"acceptedLoans",0.558907976423109
"profit",44729.0268080288
"profitPerLoan",0.484846476120588
"profitPerEUR",0.0371000397815007
"statParityDiff",0.248838807590324
"averageOddsDiff",0.16962539159232
"predParityDiff",0.0246304671213998
