"","V1"
"AUC",0.705813668479622
"balAccuracy",0.648983823803391
"EMP",0.25810106956277
"acceptedLoans",0.554298505648788
"profit",253442.17
"profitPerLoan",28.1602411111111
"profitPerEUR",0.0139028972349687
"statParityDiff",0.211887331484052
"averageOddsDiff",0.0985972339686093
"predParityDiff",0.0239137063629237
