"","V1"
"AUC",0.855292915676387
"balAccuracy",0.745919665443754
"EMP",0.248794010288149
"acceptedLoans",0.559353478634173
"profit",1969698.6
"profitPerLoan",43.77108
"profitPerEUR",0.04377108
"statParityDiff",0.240237875075707
"averageOddsDiff",0.141304192389021
"predParityDiff",0.00824334310710628
