"","glm","rf","xgbTree","nnet"
"AUC",0.605733685698906,0.596802664122922,0.61251480030538,0.598506474379926
"balAccuracy",0.574717076071237,0.570027301828285,0.580433637516499,0.571742687196207
"EMP",0.17341687699786,0.173397260917005,0.17346485826567,0.173403299013175
"acceptedLoans",0.5839851551003,0.583836773248147,0.584311930304109,0.58384627786466
"profit",210893.8,169266.4,239259.4,196171.6
"profitPerLoan",14.0595866666667,11.2844266666667,15.9506266666667,13.0781066666667
"profitPerEUR",0.0140595866666667,0.0112844266666667,0.0159506266666667,0.0130781066666667
"statParityDiff",0.433610197051057,0.347026662438849,0.427580915036112,0.392724625699536
"averageOddsDiff",0.400181957290079,0.324522244419333,0.392989053167926,0.369166642049646
"predParityDiff",0.117284060948432,0.0790950494452247,0.108637019103899,0.0739518755158048
