"","glm","rf","xgbTree","nnet"
"AUC",0.74469962715507,0.719111316666125,0.720896184328379,0.73818602591463
"balAccuracy",0.675869710368104,0.651478068074066,0.655951849150732,0.672547209198468
"EMP",0.242990536505023,0.242954671368202,0.242944753464434,0.242955116629321
"acceptedLoans",0.559299047618741,0.559039514963909,0.558988016748595,0.559060525863278
"profit",45532.9764060209,35342.0622869799,42342.713158131,44847.6562878542
"profitPerLoan",0.493560999046338,0.38309517513582,0.45897969907138,0.48613237678425
"profitPerEUR",0.0377668794447537,0.0293141259604731,0.0351207469713195,0.0371984474131406
"statParityDiff",0.015373462337106,0.333521772761693,0.0890438639154752,0.0183292565931397
"averageOddsDiff",0.0349244850327611,0.26256824038778,0.0522603400935405,0.0264768104316665
"predParityDiff",0.00850946619890181,0.00972431526444983,0.000172093695304909,0.00669597889250184
