"","glm","rf","xgbTree","nnet"
"AUC",0.565222098966807,0.56194555938549,0.577047266832981,0.563977077732986
"balAccuracy",0.565222098966807,0.56194555938549,0.577047266832981,0.563977077732986
"EMP",0.173331039329135,0.173321620325311,0.173363750957682,0.173329235189715
"acceptedLoans",0.583335853521441,0.583264605383594,0.583583293979438,0.583322206475907
"profit",186314.6,154437.6,225404.6,185510.8
"profitPerLoan",12.4209733333333,10.29584,15.0269733333333,12.3673866666667
"profitPerEUR",0.0124209733333333,0.01029584,0.0150269733333333,0.0123673866666667
"statParityDiff",0.00927759350698421,0.00502285448522005,0.00150930975303731,0.0247674799646126
"averageOddsDiff",0.0229136464536106,0.0291807456820406,0.0276551289501566,0.00597877188340543
"predParityDiff",0.129987157521163,0.114878032440879,0.110664667797259,0.126609627517069
