"","V1"
"AUC",0.792376893939394
"balAccuracy",0.713141835016835
"EMP",0.15510145788205
"acceptedLoans",0.615851467695378
"profit",19627301.9158
"profitPerLoan",20946.960422412
"profitPerEUR",0.0697802216570002
"statParityDiff",0.306779737983334
"averageOddsDiff",0.222184654178915
"predParityDiff",0.16652615918671
