"","glm","rf","xgbTree","nnet"
"AUC",0.739541524728636,0.724552912218589,0.746829285626327,0.744907986801939
"balAccuracy",0.671518123591106,0.655685652095048,0.675207638679827,0.676182611685089
"EMP",0.243381474596764,0.243370185610252,0.243388978758439,0.243385448994242
"acceptedLoans",0.558937262100676,0.558881273546343,0.558999906742135,0.558990849371334
"profit",44080.3665842334,36871.9201018076,44821.6090230982,44711.4187811203
"profitPerLoan",0.477815233856888,0.399678280636152,0.485850033853256,0.484655611476146
"profitPerEUR",0.0371191853243087,0.0311347967750713,0.037847545888923,0.0376505816184116
"statParityDiff",0.223665985625538,0.370859778125789,0.225793025723995,0.236865613645713
"averageOddsDiff",0.154717573286792,0.276133679635913,0.150236501380788,0.168138844156707
"predParityDiff",0.0200259034929297,0.022705493302025,0.0231557957841035,0.0157881029580733
